source_type,source_key,rule_id,old_action,new_action,evidence,result
media,asset:system/backoffice/includes/plugins/iCheck/polaris/polaris@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/polaris/polaris@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/aero.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/aero.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/aero@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/aero@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/blue.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/blue.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/blue@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/blue@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/green.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/green.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/green@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/green@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/grey.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/grey.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/grey@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/grey@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/orange.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/orange.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/orange@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/orange@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/pink.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/pink.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/pink@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/pink@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/purple.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/purple.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/purple@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/purple@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/red.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/red.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/red@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/red@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/square.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/square.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/square@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/square@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/yellow.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/yellow.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/iCheck/square/yellow@2x.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/iCheck/square/yellow@2x.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ionslider/img/sprite-skin-flat.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ionslider/img/sprite-skin-flat.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/includes/plugins/ionslider/img/sprite-skin-nice.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/includes/plugins/ionslider/img/sprite-skin-nice.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/advimage/img/sample.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/advimage/img/sample.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-cool.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-cool.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-cry.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-cry.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-embarassed.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-embarassed.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-foot-in-mouth.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-foot-in-mouth.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-frown.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-frown.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-innocent.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-innocent.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-kiss.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-kiss.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-laughing.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-laughing.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-money-mouth.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-money-mouth.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-sealed.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-sealed.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-smile.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-smile.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-surprised.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-surprised.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-tongue-out.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-tongue-out.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-undecided.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-undecided.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-wink.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-wink.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/emotions/img/smiley-yell.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/emotions/img/smiley-yell.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/example/img/example.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/example/img/example.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/alert.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/alert.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/button.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/button.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/buttons.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/buttons.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/confirm.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/confirm.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/corners.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/corners.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/horizontal.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/horizontal.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/vertical.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/inlinepopups/skins/clearlooks2/img/vertical.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/flash.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/flash.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/quicktime.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/quicktime.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/realmedia.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/realmedia.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/shockwave.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/shockwave.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/trans.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/trans.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/media/img/windowsmedia.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/media/img/windowsmedia.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/pagebreak/img/pagebreak.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/pagebreak/img/pagebreak.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/pagebreak/img/trans.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/pagebreak/img/trans.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/plugins/spellchecker/img/wline.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/plugins/spellchecker/img/wline.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/img/colorpicker.jpg,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/img/colorpicker.jpg bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/img/icons.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/img/icons.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/buttons.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/buttons.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/items.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/items.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/menu_arrow.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/menu_arrow.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/menu_check.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/menu_check.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/progress.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/progress.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/default/img/tabs.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/default/img/tabs.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg_black.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg_black.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg_silver.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/advanced/skins/o2k7/img/button_bg_silver.png bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/simple/img/icons.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/simple/img/icons.gif bucket=system/backoffice",APPLIED
media,asset:system/backoffice/tiny_mce/themes/simple/skins/o2k7/img/button_bg.png,R-M03,REVIEW,SKIP,"media-master.csv:system/backoffice/tiny_mce/themes/simple/skins/o2k7/img/button_bg.png bucket=system/backoffice",APPLIED
media,asset:system/css/flecha1.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/css/flecha1.gif bucket=system/other",APPLIED
media,asset:system/css/flecha2.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/css/flecha2.gif bucket=system/other",APPLIED
media,asset:system/js/jsLight/close.png,R-M03,REVIEW,SKIP,"media-master.csv:system/js/jsLight/close.png bucket=system/other",APPLIED
media,asset:system/js/jsLight/goleft.png,R-M03,REVIEW,SKIP,"media-master.csv:system/js/jsLight/goleft.png bucket=system/other",APPLIED
media,asset:system/js/jsLight/goright.png,R-M03,REVIEW,SKIP,"media-master.csv:system/js/jsLight/goright.png bucket=system/other",APPLIED
media,asset:system/js/jsLight/lightbox-blank.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/js/jsLight/lightbox-blank.gif bucket=system/other",APPLIED
media,asset:system/js/jsLight/lightbox-ico-loading.gif,R-M03,REVIEW,SKIP,"media-master.csv:system/js/jsLight/lightbox-ico-loading.gif bucket=system/other",APPLIED
media,asset:images/PuertasIncendios.jpeg,R-M04,REVIEW,CREATE,"media-usage-evidence.csv path=images/PuertasIncendios.jpeg pages=index-estatico.php|index.php","APPLIED (dry run only; not executed)"
media,asset:images/banner1.jpg,R-M04,REVIEW,CREATE,"media-usage-evidence.csv path=images/banner1.jpg pages=contacto.php|index-estatico.php|index-resp.php|index.php|nosotros.php|politica-privacidad.php","APPLIED (dry run only; not executed)"
media,asset:images/banner2.jpg,R-M04,REVIEW,CREATE,"media-usage-evidence.csv path=images/banner2.jpg pages=index-estatico.php|index-resp.php|index.php","APPLIED (dry run only; not executed)"
media,asset:images/banner3.jpeg,R-M04,REVIEW,CREATE,"media-usage-evidence.csv path=images/banner3.jpeg pages=index-estatico.php|index.php","APPLIED (dry run only; not executed)"
media,asset:images/banner3.jpg,R-M04,REVIEW,CREATE,"media-usage-evidence.csv path=images/banner3.jpg pages=index-resp.php","APPLIED (dry run only; not executed)"
